province_normalized,temp_avg,rainfall,latitude,longitude,date,year,month,year_month,accommodation_count,restaurants_count,entertainment_count,shops_count,healthcare_count,festival_count,video_count,total_views,avg_views,total_likes,avg_likes,video_count_month,total_views_month,avg_views_month,total_likes_month,avg_likes_month,population,grdp_billion_vnd,area_km2,population_density_per_km2,population_avg_thousand,region,distance_to_hanoi_km,distance_to_hcm_km,nearest_city,nearest_distance_km,trends_interest_total,trends_interest_avg,trends_active_destinations
Cà Mau,27.061290322580643,309.8,9.0180177,105.0869724,2021-08-01,2021,8,2021-08,113.0,63.0,15.0,14.0,14.0,2.0,100,3240336,32403.36,35969,359.69,0.0,0.0,0.0,0.0,0.0,91851.0,47210.9,26679.0,3440.0,9185.0,ĐỒNG BẰNG SÔNG CỬU LONG,1338.0,262.4,TP.HCM,1338.0,3.846153846153846,1.282051282051282,2.0
Cà Mau,26.563333333333333,365.9,9.0180177,105.0869724,2021-09-01,2021,9,2021-09,113.0,63.0,15.0,14.0,14.0,2.0,100,3240336,32403.36,35969,359.69,0.0,0.0,0.0,0.0,0.0,91851.0,47210.9,26679.0,3440.0,9185.0,ĐỒNG BẰNG SÔNG CỬU LONG,1338.0,262.4,TP.HCM,1338.0,8.771929824561402,2.923976608187134,2.0
Cà Mau,26.793548387096774,279.4,9.0180177,105.0869724,2021-10-01,2021,10,2021-10,113.0,63.0,15.0,14.0,14.0,2.0,100,3240336,32403.36,35969,359.69,0.0,0.0,0.0,0.0,0.0,91851.0,47210.9,26679.0,3440.0,9185.0,ĐỒNG BẰNG SÔNG CỬU LONG,1338.0,262.4,TP.HCM,1338.0,14.0,4.666666666666667,2.0
Cà Mau,26.063333333333333,412.5,9.0180177,105.0869724,2021-11-01,2021,11,2021-11,113.0,63.0,15.0,14.0,14.0,2.0,100,3240336,32403.36,35969,359.69,0.0,0.0,0.0,0.0,0.0,91851.0,47210.9,26679.0,3440.0,9185.0,ĐỒNG BẰNG SÔNG CỬU LONG,1338.0,262.4,TP.HCM,1338.0,15.217391304347824,5.0724637681159415,2.0
Cà Mau,25.970967741935485,45.2,9.0180177,105.0869724,2021-12-01,2021,12,2021-12,113.0,63.0,15.0,14.0,14.0,2.0,100,3240336,32403.36,35969,359.69,0.0,0.0,0.0,0.0,0.0,91851.0,47210.9,26679.0,3440.0,9185.0,ĐỒNG BẰNG SÔNG CỬU LONG,1338.0,262.4,TP.HCM,1338.0,18.604651162790695,6.201550387596899,2.0
Cà Mau,26.461290322580645,27.9,9.0180177,105.0869724,2022-01-01,2022,1,2022-01,113.0,63.0,15.0,14.0,14.0,2.0,100,3240336,32403.36,35969,359.69,0.0,0.0,0.0,0.0,0.0,92181.0,73529.0,26679.0,3460.0,9218.0,ĐỒNG BẰNG SÔNG CỬU LONG,1338.0,262.4,TP.HCM,1338.0,20.0,6.666666666666667,2.0
Cà Mau,27.571428571428573,30.0,9.0180177,105.0869724,2022-02-01,2022,2,2022-02,113.0,63.0,15.0,14.0,14.0,2.0,100,3240336,32403.36,35969,359.69,0.0,0.0,0.0,0.0,0.0,92181.0,73529.0,26679.0,3460.0,9218.0,ĐỒNG BẰNG SÔNG CỬU LONG,1338.0,262.4,TP.HCM,1338.0,28.846153846153847,9.615384615384615,2.0
Cà Mau,27.996774193548383,82.6,9.0180177,105.0869724,2022-03-01,2022,3,2022-03,113.0,63.0,15.0,14.0,14.0,2.0,100,3240336,32403.36,35969,359.69,0.0,0.0,0.0,0.0,0.0,92181.0,73529.0,26679.0,3460.0,9218.0,ĐỒNG BẰNG SÔNG CỬU LONG,1338.0,262.4,TP.HCM,1338.0,15.151515151515152,5.050505050505051,2.0
Cà Mau,27.44333333333333,209.8,9.0180177,105.0869724,2022-04-01,2022,4,2022-04,113.0,63.0,15.0,14.0,14.0,2.0,100,3240336,32403.36,35969,359.69,0.0,0.0,0.0,0.0,0.0,92181.0,73529.0,26679.0,3460.0,9218.0,ĐỒNG BẰNG SÔNG CỬU LONG,1338.0,262.4,TP.HCM,1338.0,14.08450704225352,4.694835680751173,2.0
Cà Mau,27.92258064516129,224.8,9.0180177,105.0869724,2022-05-01,2022,5,2022-05,113.0,63.0,15.0,14.0,14.0,2.0,100,3240336,32403.36,35969,359.69,0.0,0.0,0.0,0.0,0.0,92181.0,73529.0,26679.0,3460.0,9218.0,ĐỒNG BẰNG SÔNG CỬU LONG,1338.0,262.4,TP.HCM,1338.0,14.925373134328357,4.975124378109452,2.0
Cà Mau,27.51333333333333,252.1,9.0180177,105.0869724,2022-06-01,2022,6,2022-06,113.0,63.0,15.0,14.0,14.0,2.0,100,3240336,32403.36,35969,359.69,0.0,0.0,0.0,0.0,0.0,92181.0,73529.0,26679.0,3460.0,9218.0,ĐỒNG BẰNG SÔNG CỬU LONG,1338.0,262.4,TP.HCM,1338.0,16.43835616438356,5.47945205479452,2.0
Cà Mau,26.91290322580645,387.9,9.0180177,105.0869724,2022-07-01,2022,7,2022-07,113.0,63.0,15.0,14.0,14.0,2.0,100,3240336,32403.36,35969,359.69,0.0,0.0,0.0,0.0,0.0,92181.0,73529.0,26679.0,3460.0,9218.0,ĐỒNG BẰNG SÔNG CỬU LONG,1338.0,262.4,TP.HCM,1338.0,16.923076923076923,5.641025641025641,2.0
Cà Mau,27.01935483870968,237.2,9.0180177,105.0869724,2022-08-01,2022,8,2022-08,113.0,63.0,15.0,14.0,14.0,2.0,100,3240336,32403.36,35969,359.69,0.0,0.0,0.0,0.0,0.0,92181.0,73529.0,26679.0,3460.0,9218.0,ĐỒNG BẰNG SÔNG CỬU LONG,1338.0,262.4,TP.HCM,1338.0,15.625,5.208333333333333,2.0
Cà Mau,26.46333333333333,376.3,9.0180177,105.0869724,2022-09-01,2022,9,2022-09,113.0,63.0,15.0,14.0,14.0,2.0,100,3240336,32403.36,35969,359.69,0.0,0.0,0.0,0.0,0.0,92181.0,73529.0,26679.0,3460.0,9218.0,ĐỒNG BẰNG SÔNG CỬU LONG,1338.0,262.4,TP.HCM,1338.0,16.949152542372882,5.649717514124294,2.0
Cà Mau,26.12903225806452,366.4,9.0180177,105.0869724,2022-10-01,2022,10,2022-10,113.0,63.0,15.0,14.0,14.0,2.0,100,3240336,32403.36,35969,359.69,0.0,0.0,0.0,0.0,0.0,92181.0,73529.0,26679.0,3460.0,9218.0,ĐỒNG BẰNG SÔNG CỬU LONG,1338.0,262.4,TP.HCM,1338.0,19.23076923076923,6.41025641025641,2.0
Cà Mau,26.206666666666667,230.0,9.0180177,105.0869724,2022-11-01,2022,11,2022-11,113.0,63.0,15.0,14.0,14.0,2.0,100,3240336,32403.36,35969,359.69,0.0,0.0,0.0,0.0,0.0,92181.0,73529.0,26679.0,3460.0,9218.0,ĐỒNG BẰNG SÔNG CỬU LONG,1338.0,262.4,TP.HCM,1338.0,22.448979591836732,7.482993197278911,2.0
Cà Mau,25.82258064516129,85.4,9.0180177,105.0869724,2022-12-01,2022,12,2022-12,113.0,63.0,15.0,14.0,14.0,2.0,100,3240336,32403.36,35969,359.69,0.0,0.0,0.0,0.0,0.0,92181.0,73529.0,26679.0,3460.0,9218.0,ĐỒNG BẰNG SÔNG CỬU LONG,1338.0,262.4,TP.HCM,1338.0,19.148936170212764,6.382978723404254,2.0
Cà Mau,25.51290322580645,115.6,9.0180177,105.0869724,2023-01-01,2023,1,2023-01,113.0,63.0,15.0,14.0,14.0,2.0,100,3240336,32403.36,35969,359.69,0.0,0.0,0.0,0.0,0.0,92517.0,61442.53,26679.0,3468.0,9252.0,ĐỒNG BẰNG SÔNG CỬU LONG,1338.0,262.4,TP.HCM,1338.0,28.88888888888889,9.62962962962963,2.0
Cà Mau,26.557142857142857,74.5,9.0180177,105.0869724,2023-02-01,2023,2,2023-02,113.0,63.0,15.0,14.0,14.0,2.0,100,3240336,32403.36,35969,359.69,0.0,0.0,0.0,0.0,0.0,92517.0,61442.53,26679.0,3468.0,9252.0,ĐỒNG BẰNG SÔNG CỬU LONG,1338.0,262.4,TP.HCM,1338.0,21.875,7.291666666666667,2.0
Cà Mau,27.42258064516129,4.7,9.0180177,105.0869724,2023-03-01,2023,3,2023-03,113.0,63.0,15.0,14.0,14.0,2.0,100,3240336,32403.36,35969,359.69,0.0,0.0,0.0,0.0,0.0,92517.0,61442.53,26679.0,3468.0,9252.0,ĐỒNG BẰNG SÔNG CỬU LONG,1338.0,262.4,TP.HCM,1338.0,15.476190476190474,5.158730158730158,2.0
Cà Mau,28.546666666666667,146.2,9.0180177,105.0869724,2023-04-01,2023,4,2023-04,113.0,63.0,15.0,14.0,14.0,2.0,100,3240336,32403.36,35969,359.69,0.0,0.0,0.0,0.0,0.0,92517.0,61442.53,26679.0,3468.0,9252.0,ĐỒNG BẰNG SÔNG CỬU LONG,1338.0,262.4,TP.HCM,1338.0,12.76595744680851,4.25531914893617,2.0
Cà Mau,28.88064516129032,248.0,9.0180177,105.0869724,2023-05-01,2023,5,2023-05,113.0,63.0,15.0,14.0,14.0,2.0,100,3240336,32403.36,35969,359.69,0.0,0.0,0.0,0.0,0.0,92517.0,61442.53,26679.0,3468.0,9252.0,ĐỒNG BẰNG SÔNG CỬU LONG,1338.0,262.4,TP.HCM,1338.0,11.0,3.6666666666666665,2.0
Cà Mau,28.13,194.5,9.0180177,105.0869724,2023-06-01,2023,6,2023-06,113.0,63.0,15.0,14.0,14.0,2.0,100,3240336,32403.36,35969,359.69,0.0,0.0,0.0,0.0,0.0,92517.0,61442.53,26679.0,3468.0,9252.0,ĐỒNG BẰNG SÔNG CỬU LONG,1338.0,262.4,TP.HCM,1338.0,11.340206185567009,3.780068728522336,2.0
Cà Mau,27.05483870967742,509.5,9.0180177,105.0869724,2023-07-01,2023,7,2023-07,113.0,63.0,15.0,14.0,14.0,2.0,100,3240336,32403.36,35969,359.69,0.0,0.0,0.0,0.0,0.0,92517.0,61442.53,26679.0,3468.0,9252.0,ĐỒNG BẰNG SÔNG CỬU LONG,1338.0,262.4,TP.HCM,1338.0,14.666666666666668,4.888888888888889,2.0
Cà Mau,27.72258064516129,242.8,9.0180177,105.0869724,2023-08-01,2023,8,2023-08,113.0,63.0,15.0,14.0,14.0,2.0,100,3240336,32403.36,35969,359.69,0.0,0.0,0.0,0.0,0.0,92517.0,61442.53,26679.0,3468.0,9252.0,ĐỒNG BẰNG SÔNG CỬU LONG,1338.0,262.4,TP.HCM,1338.0,15.942028985507246,5.314009661835748,2.0
Cà Mau,26.96,460.9,9.0180177,105.0869724,2023-09-01,2023,9,2023-09,113.0,63.0,15.0,14.0,14.0,2.0,100,3240336,32403.36,35969,359.69,0.0,0.0,0.0,0.0,0.0,92517.0,61442.53,26679.0,3468.0,9252.0,ĐỒNG BẰNG SÔNG CỬU LONG,1338.0,262.4,TP.HCM,1338.0,16.94915254237288,5.649717514124293,2.0
Cà Mau,27.3,353.5,9.0180177,105.0869724,2023-10-01,2023,10,2023-10,113.0,63.0,15.0,14.0,14.0,2.0,100,3240336,32403.36,35969,359.69,0.0,0.0,0.0,0.0,0.0,92517.0,61442.53,26679.0,3468.0,9252.0,ĐỒNG BẰNG SÔNG CỬU LONG,1338.0,262.4,TP.HCM,1338.0,17.543859649122805,5.847953216374268,2.0
Cà Mau,26.946666666666665,194.0,9.0180177,105.0869724,2023-11-01,2023,11,2023-11,113.0,63.0,15.0,14.0,14.0,2.0,100,3240336,32403.36,35969,359.69,0.0,0.0,0.0,0.0,0.0,92517.0,61442.53,26679.0,3468.0,9252.0,ĐỒNG BẰNG SÔNG CỬU LONG,1338.0,262.4,TP.HCM,1338.0,18.96551724137931,6.32183908045977,2.0
Cà Mau,27.238709677419354,45.4,9.0180177,105.0869724,2023-12-01,2023,12,2023-12,113.0,63.0,15.0,14.0,14.0,2.0,100,3240336,32403.36,35969,359.69,0.0,0.0,0.0,0.0,0.0,92517.0,61442.53,26679.0,3468.0,9252.0,ĐỒNG BẰNG SÔNG CỬU LONG,1338.0,262.4,TP.HCM,1338.0,18.867924528301888,6.289308176100629,2.0
Cà Mau,27.18064516129032,7.8,9.0180177,105.0869724,2024-01-01,2024,1,2024-01,113.0,63.0,15.0,14.0,14.0,2.0,100,3240336,32403.36,35969,359.69,0.0,0.0,0.0,0.0,0.0,0.0,87535.0,26679.0,3481.0,9287.0,ĐỒNG BẰNG SÔNG CỬU LONG,1338.0,262.4,TP.HCM,1338.0,17.647058823529413,5.882352941176471,2.0
Cà Mau,27.79655172413793,5.9,9.0180177,105.0869724,2024-02-01,2024,2,2024-02,113.0,63.0,15.0,14.0,14.0,2.0,100,3240336,32403.36,35969,359.69,0.0,0.0,0.0,0.0,0.0,0.0,87535.0,26679.0,3481.0,9287.0,ĐỒNG BẰNG SÔNG CỬU LONG,1338.0,262.4,TP.HCM,1338.0,29.310344827586206,9.770114942528735,2.0
Cà Mau,28.758064516129032,6.7,9.0180177,105.0869724,2024-03-01,2024,3,2024-03,113.0,63.0,15.0,14.0,14.0,2.0,100,3240336,32403.36,35969,359.69,0.0,0.0,0.0,0.0,0.0,0.0,87535.0,26679.0,3481.0,9287.0,ĐỒNG BẰNG SÔNG CỬU LONG,1338.0,262.4,TP.HCM,1338.0,21.42857142857143,7.142857142857143,2.0
Cà Mau,30.46333333333333,9.7,9.0180177,105.0869724,2024-04-01,2024,4,2024-04,113.0,63.0,15.0,14.0,14.0,2.0,100,3240336,32403.36,35969,359.69,0.0,0.0,0.0,0.0,0.0,0.0,87535.0,26679.0,3481.0,9287.0,ĐỒNG BẰNG SÔNG CỬU LONG,1338.0,262.4,TP.HCM,1338.0,12.345679012345677,4.115226337448559,2.0
Cà Mau,29.81290322580645,200.5,9.0180177,105.0869724,2024-05-01,2024,5,2024-05,113.0,63.0,15.0,14.0,14.0,2.0,100,3240336,32403.36,35969,359.69,0.0,0.0,0.0,0.0,0.0,0.0,87535.0,26679.0,3481.0,9287.0,ĐỒNG BẰNG SÔNG CỬU LONG,1338.0,262.4,TP.HCM,1338.0,15.151515151515152,5.050505050505051,2.0
Cà Mau,28.37,289.4,9.0180177,105.0869724,2024-06-01,2024,6,2024-06,113.0,63.0,15.0,14.0,14.0,2.0,100,3240336,32403.36,35969,359.69,0.0,0.0,0.0,0.0,0.0,0.0,87535.0,26679.0,3481.0,9287.0,ĐỒNG BẰNG SÔNG CỬU LONG,1338.0,262.4,TP.HCM,1338.0,10.76923076923077,3.58974358974359,2.0
Cà Mau,27.11935483870968,426.1,9.0180177,105.0869724,2024-07-01,2024,7,2024-07,113.0,63.0,15.0,14.0,14.0,2.0,100,3240336,32403.36,35969,359.69,0.0,0.0,0.0,0.0,0.0,0.0,87535.0,26679.0,3481.0,9287.0,ĐỒNG BẰNG SÔNG CỬU LONG,1338.0,262.4,TP.HCM,1338.0,16.393442622950822,5.464480874316941,2.0
Cà Mau,27.65806451612903,339.3,9.0180177,105.0869724,2024-08-01,2024,8,2024-08,113.0,63.0,15.0,14.0,14.0,2.0,100,3240336,32403.36,35969,359.69,0.0,0.0,0.0,0.0,0.0,0.0,87535.0,26679.0,3481.0,9287.0,ĐỒNG BẰNG SÔNG CỬU LONG,1338.0,262.4,TP.HCM,1338.0,15.625,5.208333333333333,2.0
Cà Mau,27.15666666666667,352.0,9.0180177,105.0869724,2024-09-01,2024,9,2024-09,113.0,63.0,15.0,14.0,14.0,2.0,100,3240336,32403.36,35969,359.69,0.0,0.0,0.0,0.0,0.0,0.0,87535.0,26679.0,3481.0,9287.0,ĐỒNG BẰNG SÔNG CỬU LONG,1338.0,262.4,TP.HCM,1338.0,16.363636363636363,5.454545454545454,2.0
Cà Mau,26.89354838709677,427.2,9.0180177,105.0869724,2024-10-01,2024,10,2024-10,113.0,63.0,15.0,14.0,14.0,2.0,100,3240336,32403.36,35969,359.69,0.0,0.0,0.0,0.0,0.0,0.0,87535.0,26679.0,3481.0,9287.0,ĐỒNG BẰNG SÔNG CỬU LONG,1338.0,262.4,TP.HCM,1338.0,18.51851851851852,6.172839506172839,2.0
Cà Mau,27.28666666666667,163.6,9.0180177,105.0869724,2024-11-01,2024,11,2024-11,113.0,63.0,15.0,14.0,14.0,2.0,100,3240336,32403.36,35969,359.69,0.0,0.0,0.0,0.0,0.0,0.0,87535.0,26679.0,3481.0,9287.0,ĐỒNG BẰNG SÔNG CỬU LONG,1338.0,262.4,TP.HCM,1338.0,22.22222222222222,7.407407407407407,2.0
Cà Mau,26.11935483870968,231.5,9.0180177,105.0869724,2024-12-01,2024,12,2024-12,113.0,63.0,15.0,14.0,14.0,2.0,100,3240336,32403.36,35969,359.69,0.0,0.0,0.0,0.0,0.0,0.0,87535.0,26679.0,3481.0,9287.0,ĐỒNG BẰNG SÔNG CỬU LONG,1338.0,262.4,TP.HCM,1338.0,20.408163265306122,6.802721088435374,2.0
Cà Mau,25.835483870967742,20.7,9.176,105.152,2025-01-01,2025,1,2025-01,113.0,63.0,15.0,14.0,14.0,2.0,100,3240336,32403.36,35969,359.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ĐỒNG BẰNG SÔNG CỬU LONG,1338.0,262.4,TP.HCM,1338.0,21.428571428571427,7.142857142857142,2.0
Cà Mau,26.853571428571428,30.3,9.176,105.152,2025-02-01,2025,2,2025-02,113.0,63.0,15.0,14.0,14.0,2.0,100,3240336,32403.36,35969,359.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ĐỒNG BẰNG SÔNG CỬU LONG,1338.0,262.4,TP.HCM,1338.0,27.450980392156858,9.150326797385619,2.0
Cà Mau,27.993548387096773,31.7,9.176,105.152,2025-03-01,2025,3,2025-03,113.0,63.0,15.0,14.0,14.0,2.0,100,3240336,32403.36,35969,359.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ĐỒNG BẰNG SÔNG CỬU LONG,1338.0,262.4,TP.HCM,1338.0,20.895522388059703,6.965174129353234,2.0
Cà Mau,28.203333333333333,158.1,9.176,105.152,2025-04-01,2025,4,2025-04,113.0,63.0,15.0,14.0,14.0,2.0,100,3240336,32403.36,35969,359.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ĐỒNG BẰNG SÔNG CỬU LONG,1338.0,262.4,TP.HCM,1338.0,15.625,5.208333333333333,2.0
Cà Mau,27.967741935483872,336.7,9.176,105.152,2025-05-01,2025,5,2025-05,113.0,63.0,15.0,14.0,14.0,2.0,100,3240336,32403.36,35969,359.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ĐỒNG BẰNG SÔNG CỬU LONG,1338.0,262.4,TP.HCM,1338.0,16.923076923076923,5.641025641025641,2.0
Cà Mau,27.33,255.2,9.176,105.152,2025-06-01,2025,6,2025-06,113.0,63.0,15.0,14.0,14.0,2.0,100,3240336,32403.36,35969,359.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ĐỒNG BẰNG SÔNG CỬU LONG,1338.0,262.4,TP.HCM,1338.0,17.241379310344826,5.747126436781609,2.0
Cà Mau,27.529032258064515,238.8,9.176,105.152,2025-07-01,2025,7,2025-07,113.0,63.0,15.0,14.0,14.0,2.0,100,3240336,32403.36,35969,359.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ĐỒNG BẰNG SÔNG CỬU LONG,1338.0,262.4,TP.HCM,1338.0,15.714285714285714,5.238095238095238,2.0
Cà Mau,26.990322580645163,278.8,9.176,105.152,2025-08-01,2025,8,2025-08,113.0,63.0,15.0,14.0,14.0,2.0,100,3240336,32403.36,35969,359.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ĐỒNG BẰNG SÔNG CỬU LONG,1338.0,262.4,TP.HCM,1338.0,15.584415584415584,5.194805194805195,2.0
Cà Mau,26.74333333333333,381.5,9.176,105.152,2025-09-01,2025,9,2025-09,113.0,63.0,15.0,14.0,14.0,2.0,100,3240336,32403.36,35969,359.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ĐỒNG BẰNG SÔNG CỬU LONG,1338.0,262.4,TP.HCM,1338.0,19.402985074626862,6.467661691542287,2.0
Cà Mau,26.76774193548387,339.1,9.176,105.152,2025-10-01,2025,10,2025-10,113.0,63.0,15.0,14.0,14.0,2.0,100,3240336,32403.36,35969,359.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ĐỒNG BẰNG SÔNG CỬU LONG,1338.0,262.4,TP.HCM,1338.0,18.96551724137931,6.32183908045977,2.0
Cà Mau,26.086666666666662,264.9,9.176,105.152,2025-11-01,2025,11,2025-11,113.0,63.0,15.0,14.0,14.0,2.0,100,3240336,32403.36,35969,359.69,32.0,855632.0,26738.5,14093.0,440.40625,0.0,0.0,0.0,0.0,0.0,ĐỒNG BẰNG SÔNG CỬU LONG,1338.0,262.4,TP.HCM,1338.0,23.214285714285715,7.738095238095238,2.0
Cà Mau,26.46206896551724,109.4,9.176,105.152,2025-12-01,2025,12,2025-12,113.0,63.0,15.0,14.0,14.0,2.0,100,3240336,32403.36,35969,359.69,68.0,2384704.0,35069.17647058824,21876.0,321.70588235294116,0.0,0.0,0.0,0.0,0.0,ĐỒNG BẰNG SÔNG CỬU LONG,1338.0,262.4,TP.HCM,1338.0,24.561403508771928,8.187134502923977,2.0
Gia Lai,19.18387096774193,47.6,14.0201373,108.6354524,2011-01-01,2011,1,2011-01,187.0,36.0,6.0,12.0,6.0,4.0,100,2226559,22265.59,20004,200.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TÂY NGUYÊN,833.1,416.9,TP.HCM,833.1,75.0,4.6875,1.0
Gia Lai,20.975,13.5,14.0201373,108.6354524,2011-02-01,2011,2,2011-02,187.0,36.0,6.0,12.0,6.0,4.0,100,2226559,22265.59,20004,200.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TÂY NGUYÊN,833.1,416.9,TP.HCM,833.1,50.0,3.125,1.0
Gia Lai,21.041935483870965,96.1,14.0201373,108.6354524,2011-03-01,2011,3,2011-03,187.0,36.0,6.0,12.0,6.0,4.0,100,2226559,22265.59,20004,200.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TÂY NGUYÊN,833.1,416.9,TP.HCM,833.1,100.0,6.25,2.0
Gia Lai,23.546666666666667,62.9,14.0201373,108.6354524,2011-04-01,2011,4,2011-04,187.0,36.0,6.0,12.0,6.0,4.0,100,2226559,22265.59,20004,200.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TÂY NGUYÊN,833.1,416.9,TP.HCM,833.1,37.272727272727266,2.329545454545454,2.0
Gia Lai,25.906451612903226,225.4,14.0201373,108.6354524,2011-05-01,2011,5,2011-05,187.0,36.0,6.0,12.0,6.0,4.0,100,2226559,22265.59,20004,200.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TÂY NGUYÊN,833.1,416.9,TP.HCM,833.1,44.44444444444444,2.7777777777777777,1.0
Gia Lai,25.30666666666667,133.8,14.0201373,108.6354524,2011-06-01,2011,6,2011-06,187.0,36.0,6.0,12.0,6.0,4.0,100,2226559,22265.59,20004,200.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TÂY NGUYÊN,833.1,416.9,TP.HCM,833.1,26.785714285714285,1.6741071428571428,2.0
Gia Lai,25.164516129032258,100.4,14.0201373,108.6354524,2011-07-01,2011,7,2011-07,187.0,36.0,6.0,12.0,6.0,4.0,100,2226559,22265.59,20004,200.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TÂY NGUYÊN,833.1,416.9,TP.HCM,833.1,92.85714285714285,5.803571428571428,2.0
Gia Lai,25.070967741935487,77.8,14.0201373,108.6354524,2011-08-01,2011,8,2011-08,187.0,36.0,6.0,12.0,6.0,4.0,100,2226559,22265.59,20004,200.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TÂY NGUYÊN,833.1,416.9,TP.HCM,833.1,90.0,5.625,2.0
Gia Lai,24.296666666666667,302.9,14.0201373,108.6354524,2011-09-01,2011,9,2011-09,187.0,36.0,6.0,12.0,6.0,4.0,100,2226559,22265.59,20004,200.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TÂY NGUYÊN,833.1,416.9,TP.HCM,833.1,150.0,9.375,2.0
Gia Lai,23.029032258064515,241.3,14.0201373,108.6354524,2011-10-01,2011,10,2011-10,187.0,36.0,6.0,12.0,6.0,4.0,100,2226559,22265.59,20004,200.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TÂY NGUYÊN,833.1,416.9,TP.HCM,833.1,40.0,2.5,1.0
Gia Lai,22.453333333333333,143.0,14.0201373,108.6354524,2011-11-01,2011,11,2011-11,187.0,36.0,6.0,12.0,6.0,4.0,100,2226559,22265.59,20004,200.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TÂY NGUYÊN,833.1,416.9,TP.HCM,833.1,49.99999999999999,3.1249999999999996,2.0
Gia Lai,19.76774193548387,133.5,14.0201373,108.6354524,2011-12-01,2011,12,2011-12,187.0,36.0,6.0,12.0,6.0,4.0,100,2226559,22265.59,20004,200.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TÂY NGUYÊN,833.1,416.9,TP.HCM,833.1,225.0,14.0625,2.0
Gia Lai,20.53548387096774,58.1,14.0201373,108.6354524,2012-01-01,2012,1,2012-01,187.0,36.0,6.0,12.0,6.0,4.0,100,2226559,22265.59,20004,200.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TÂY NGUYÊN,833.1,416.9,TP.HCM,833.1,33.33333333333333,2.083333333333333,1.0
Gia Lai,21.910344827586208,35.300000000000004,14.0201373,108.6354524,2012-02-01,2012,2,2012-02,187.0,36.0,6.0,12.0,6.0,4.0,100,2226559,22265.59,20004,200.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TÂY NGUYÊN,833.1,416.9,TP.HCM,833.1,14.285714285714285,0.8928571428571428,1.0
Gia Lai,23.66774193548387,50.6,14.0201373,108.6354524,2012-03-01,2012,3,2012-03,187.0,36.0,6.0,12.0,6.0,4.0,100,2226559,22265.59,20004,200.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TÂY NGUYÊN,833.1,416.9,TP.HCM,833.1,22.22222222222222,1.3888888888888888,1.0
Gia Lai,25.37,91.2,14.0201373,108.6354524,2012-04-01,2012,4,2012-04,187.0,36.0,6.0,12.0,6.0,4.0,100,2226559,22265.59,20004,200.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TÂY NGUYÊN,833.1,416.9,TP.HCM,833.1,15.384615384615383,0.9615384615384615,1.0
Gia Lai,26.26451612903226,131.5,14.0201373,108.6354524,2012-05-01,2012,5,2012-05,187.0,36.0,6.0,12.0,6.0,4.0,100,2226559,22265.59,20004,200.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TÂY NGUYÊN,833.1,416.9,TP.HCM,833.1,38.46153846153847,2.403846153846154,3.0
Gia Lai,25.64,124.8,14.0201373,108.6354524,2012-06-01,2012,6,2012-06,187.0,36.0,6.0,12.0,6.0,4.0,100,2226559,22265.59,20004,200.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TÂY NGUYÊN,833.1,416.9,TP.HCM,833.1,23.717948717948715,1.4823717948717947,2.0
