province,region,hashtag_query,video_id,title,channel_title,published_at,views,likes,comments,url,province_normalized
Ninh Bình,ĐỒNG BẰNG SÔNG HỒNG,#ninhbinh,wCff3PKGv_w,"VIETNAM - Comment visiter NINH BINH, la BAIE D'HALONG TERRESTRE en DEHORS des SENTIERS BATTUS",Les Sentiers du Vietnam,2025-12-14T09:20:35Z,1281,135,20,https://www.youtube.com/watch?v=wCff3PKGv_w,Ninh Bình
Ninh Bình,ĐỒNG BẰNG SÔNG HỒNG,#ninhbinh,HKU_BPj8b60,Dự án xây dựng 2 khu du lịch nổi tiếng ở Ninh Bình dính nhiều vi phạm | Báo Văn Hóa,Báo Văn Hóa,2025-11-21T09:00:35Z,15185,52,0,https://www.youtube.com/watch?v=HKU_BPj8b60,Ninh Bình
Ninh Bình,ĐỒNG BẰNG SÔNG HỒNG,#ninhbinh,a6KmmcWwxQk,"Đại hội đại biểu Hội Cựu chiến binh tỉnh Ninh Bình lần thứ VIII, nhiệm kỳ 2025 -2030.",NinhBinhTV,2025-12-16T07:06:05Z,78,1,0,https://www.youtube.com/watch?v=a6KmmcWwxQk,Ninh Bình
Ninh Bình,ĐỒNG BẰNG SÔNG HỒNG,#ninhbinh,DFE1XmwGgvQ,"Ninh Bình: Nông nghiệp sinh thái, hữu cơ gắn với du lịch",Miền Tây THĐT2,2025-12-08T04:00:18Z,108,0,0,https://www.youtube.com/watch?v=DFE1XmwGgvQ,Ninh Bình
Ninh Bình,ĐỒNG BẰNG SÔNG HỒNG,#ninhbinh,MH9edw9rcTU,🔴 TOÀN CẢNH QUỐC TẾ Mới Nhất 16/12 | ĐIỂM NÓNG THẾ GIỚI Cập Nhật | Chiến Sự Nga - Ukraine,Ninh Bình Digital,2025-12-16T10:11:36Z,70977,63,0,https://www.youtube.com/watch?v=MH9edw9rcTU,Ninh Bình
Ninh Bình,ĐỒNG BẰNG SÔNG HỒNG,#ninhbinh,YXSIXqppK2M,Chàng trai Ninh Bình cùng cháu họ đến Ai là triệu phú ẵm giải thưởng to,VTV SHOWS,2025-12-11T03:30:32Z,1120,10,1,https://www.youtube.com/watch?v=YXSIXqppK2M,Ninh Bình
Tuyên Quang,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,#hagiang,uVxGxfXoVu0,CHỢ BIÊN GIỚI HÀ GIANG TUYÊN QUANG NHỮNG NGÀY CUỐI NĂM - MỊT MỜ TRONG SƯƠNG - NGƯỜI TQ SANG BÁN GÌ ?,Tôi Người Vùng Cao,2025-12-16T11:01:40Z,3545,28,0,https://www.youtube.com/watch?v=uVxGxfXoVu0,Tuyên Quang
Tuyên Quang,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,#hagiang,XSIJBXWociE,Lý Do Quốc Tế Đổ Bộ Hà Giang - Có Gì Khiến Khách Tây Mê Đến Mức Bật Khóc? - Top 1 Khám Phá,TOP 1 Khám Phá,2025-12-11T04:15:06Z,118956,2669,67,https://www.youtube.com/watch?v=XSIJBXWociE,Tuyên Quang
Tuyên Quang,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,#hagiang,g_ZT4f_56ME,Cao tốc Tuyên Quang – Hà Giang (Phần 7): Đoạn xã Vĩnh Tuy,"Báo và phát thanh, truyền hình Tuyên Quang",2025-12-16T13:01:31Z,3522,60,11,https://www.youtube.com/watch?v=g_ZT4f_56ME,Tuyên Quang
Tuyên Quang,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,#hagiang,Z8GDmklR6oM,Kiều Thơ Khám Phá Làng Du Lịch Tốt Nhất Thế Giới Ở Hà Giang | Hành Trình Xuyên Biên Giới Tập 2,Kiều Thơ Vlog,2025-11-23T01:30:25Z,35216,2217,225,https://www.youtube.com/watch?v=Z8GDmklR6oM,Tuyên Quang
Tuyên Quang,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,#hagiang,daWAAo-c3rU,VƯỢT NẮNG THẮNG MƯA BÀ CON TỈNH DÀO GẤP RÚT HOÀN THIỆN CHỖ QUAY ĐẦU XE Ô TÔ - Tuyên Hà Giang,Tuyên Hà Giang,2025-12-16T10:03:09Z,3538,160,24,https://www.youtube.com/watch?v=daWAAo-c3rU,Tuyên Quang
Tuyên Quang,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,#hagiang,M3ZK68GJaww,7 Ngày Chinh Phục Hà Giang Hùng Vĩ Cùng Kiều Thơ | Hành Trình Xuyên Biên Giới Tập 1,Kiều Thơ Vlog,2025-11-19T01:45:03Z,61877,2769,268,https://www.youtube.com/watch?v=M3ZK68GJaww,Tuyên Quang
Tuyên Quang,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,#hagiang,QgPj4DoFBTU,Tầm này chinh phục Hà Giang cũng không khó bằng chiến thắng mùi miệng sau khi ăn thắng cố #meovat,TheraBreath Việt Nam Official,2025-12-16T16:43:03Z,563,8,0,https://www.youtube.com/watch?v=QgPj4DoFBTU,Tuyên Quang
Tuyên Quang,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,#hagiang,RjSNXahxImc,Cao tốc Tuyên Quang – Hà Giang: Hướng tới mục tiêu thông xe kỹ thuật ngày 19/12/2025,Vinaconex Corporation,2025-12-06T09:54:14Z,26988,131,12,https://www.youtube.com/watch?v=RjSNXahxImc,Tuyên Quang
Tuyên Quang,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,#hagiang,6Eww97afnKQ,Chợ Phiên Ngay Dưới Chân Cao Nguyên Đá Nổi Tiếng Hà Giang - Còn Rất Nguyên Sơn - Bán Nhiều Đồ Lạ,Tôi Người Vùng Cao,2025-12-11T11:00:26Z,8358,33,2,https://www.youtube.com/watch?v=6Eww97afnKQ,Tuyên Quang
Tuyên Quang,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,#hagiang,YAGaHjoUZFA,Khi Bạn Rán Cá Nhưng Sợ Mỡ Bắn | Quỳnh Hà Giang,Quỳnh Hà Giang,2025-12-16T10:01:01Z,29886,48,0,https://www.youtube.com/watch?v=YAGaHjoUZFA,Tuyên Quang
Tuyên Quang,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,#hagiang,ouDlsYdMWY0,Cao tốc Tuyên Quang – Hà Giang (Phần 6): Đoạn xã Bạch Xa (Km65 đến Km77),"Báo và phát thanh, truyền hình Tuyên Quang",2025-12-15T05:09:31Z,5926,49,9,https://www.youtube.com/watch?v=ouDlsYdMWY0,Tuyên Quang
Tuyên Quang,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,#hagiang,Bc2nf5TbJI4,GĐ EM LỀNH ĐÓN CHUYẾN GẠCH ĐẦU TIÊN CHUẨN BỊ KHỞI CÔNG XÂY NHÀ - Tuyên Hà Giang,Tuyên Hà Giang,2025-12-16T02:02:00Z,3740,152,15,https://www.youtube.com/watch?v=Bc2nf5TbJI4,Tuyên Quang
Tuyên Quang,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,#hagiang,gOsvoNYzWb0,Hà Sam 24H Đi Du Lịch Các Tỉnh Thành Bằng Tất Cả Các Phương Tiện,Hà Sam,2025-12-06T01:00:59Z,1662711,39857,1797,https://www.youtube.com/watch?v=gOsvoNYzWb0,Tuyên Quang
Tuyên Quang,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,#hagiang,Vq69LuUQL68,Một gian thắng cố ở Hà Giang mà khách ngồi kín bàn – SapaTV có bí quyết gì?,Kháu Vài Lèng,2025-12-14T02:25:04Z,32732,392,51,https://www.youtube.com/watch?v=Vq69LuUQL68,Tuyên Quang
Tuyên Quang,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,#hagiang,PAYODnuM9-c,"CHỢ ĐỒ RỪNG LỚN NHẤT HÀ GIANG - DƯỢC LIỆU BÀY BÁN NHIỀU VÔ KỂ, BAO NHIÊU CŨNG HẾT - CHỢ PHƯƠNG THIỆN",Tôi Người Vùng Cao,2025-11-25T11:00:56Z,31947,85,2,https://www.youtube.com/watch?v=PAYODnuM9-c,Tuyên Quang
Tuyên Quang,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,#hagiang,ZAUfp6-b51k,Hà Giang ( T 7 )| Đưa vợ đi chợ phiên Mèo Vạc ăn thắng cố - nhiều đồ ngon khó cưỡng,GÁI BẢN,2025-12-01T13:01:14Z,111645,859,58,https://www.youtube.com/watch?v=ZAUfp6-b51k,Tuyên Quang
Tuyên Quang,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,#hagiang,dfndsxTYxFc,#12 | Tất tần tật hành trình phượt Hà Giang năm 19 tuổi | Hà Giang Loop,fzdung,2025-11-27T13:43:39Z,522,13,0,https://www.youtube.com/watch?v=dfndsxTYxFc,Tuyên Quang
Tuyên Quang,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,#hagiang,11iIvL8VX3M,Bigfoot và Capybara khám phá ẩm thực đường phố Hà Giang #bigfoot #bigfootphieuluuky #capybara,Bigfoot Phiêu Lưu Ký,2025-12-14T10:43:14Z,3927,105,4,https://www.youtube.com/watch?v=11iIvL8VX3M,Tuyên Quang
Tuyên Quang,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,#hagiang,wkn-9CyU1QA,ĐẠI TIỆC ẨM THỰC THẮNG CỐ NGỰA CẢ CON TẠI HỘI CHỢ SAPA TV NGUYỄN TẤT THẮNG . PHENG PHENG VLOG,PHENG PHENG VLOG,2025-12-16T11:01:44Z,13806,212,9,https://www.youtube.com/watch?v=wkn-9CyU1QA,Tuyên Quang
Tuyên Quang,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,#hagiang,BkIBI1vzBdk,MÓN QUÀ BẤT NGỜ CÙNG CÂU TRUYỆN RƠI NƯỚC MẮT CỦA EM VÀ LIỆT KHI BỊ CHỒNG BỎ MẶC - Tuyên Hà Giang,Tuyên Hà Giang,2025-12-15T02:00:17Z,4701,172,14,https://www.youtube.com/watch?v=BkIBI1vzBdk,Tuyên Quang
Tuyên Quang,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,#hagiang,oMsJy2Vp1nw,Hà Giang (T3)| Tất Thắng đưa đi Khám phá dốc Thẩm Mã - nhà của Pao người chỉ huy quân sự cho Vua Mèo,GÁI BẢN,2025-11-29T13:01:40Z,66852,889,63,https://www.youtube.com/watch?v=oMsJy2Vp1nw,Tuyên Quang
Tuyên Quang,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,#hagiang,pPYqTw7Lwl0,Hà Sam Thử Thách Một Ngày Đi Đến Đảo Hoang Tìm Khỉ Và Cho Khỉ Ăn Chuối,Hà Sam,2025-11-29T01:01:12Z,1320070,4850,656,https://www.youtube.com/watch?v=pPYqTw7Lwl0,Tuyên Quang
Tuyên Quang,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,#hagiang,B0avD4SYEkM,🔴 Nóng! Cập Nhật Cao Tốc Tuyên Quang – Hà Giang | Nút Giao Cuối Tuyến Km24 Có Kịp Thông 19/12,Thầy Giáo Vùng Cao ,2025-12-15T02:20:21Z,7907,117,13,https://www.youtube.com/watch?v=B0avD4SYEkM,Tuyên Quang
Tuyên Quang,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,#hagiang,DhJHPz6n4hU,Got Stuck in Ha Giang Floods (North Vietnam 🇻🇳)… Then She Saved Me!,Footloose Parveen,2025-12-07T09:06:16Z,192,28,6,https://www.youtube.com/watch?v=DhJHPz6n4hU,Tuyên Quang
Tuyên Quang,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,#hagiang,dPtxURYdBOY,Hà Giang ( T 8) | Thăm Đèo Mã Pì Lèng ăn bữa cơm cà View triệu đô trên sông Nho Quế xanh biếc,GÁI BẢN,2025-12-02T03:19:21Z,89656,939,59,https://www.youtube.com/watch?v=dPtxURYdBOY,Tuyên Quang
Tuyên Quang,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,#hagiang,Zq6VSJB-FVo,Trước khi đến Hà Giang có 3 điều bạn nhất định phải biết #maytravel #dulich #travel #hagiang,Mây Travel - Tour Du Lịch,2025-12-13T09:51:31Z,22168,778,21,https://www.youtube.com/watch?v=Zq6VSJB-FVo,Tuyên Quang
Tuyên Quang,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,#hagiang,dXIVianN5Mg,Khám Phá Xín Mần - Hà Giang 2025 | Vẻ Đẹp Thơ Mộng Vùng Đông Bắc | Hướng Dẫn Chi Tiết Và Mới Nhất,Nhật Ký Du Lịch,2025-11-18T12:01:22Z,18295,189,22,https://www.youtube.com/watch?v=dXIVianN5Mg,Tuyên Quang
Tuyên Quang,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,#hagiang,lHgJ5h5Lmzk,Kiều Thơ Nhập Viện Gấp Tại Hà Giang!? Sự Cố Bất Ngờ & Cuộc Gặp Song Nhi TV | Xuyên Biên Giới #5,Kiều Thơ Vlog,2025-12-07T01:45:04Z,38635,3933,250,https://www.youtube.com/watch?v=lHgJ5h5Lmzk,Tuyên Quang
Tuyên Quang,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,#hagiang,KsAMhB5De5M,Đại Tiệc 10 Mâm Ở Bản La Chí Hà Giang | Nghi Lễ “TẶNG TRÂU CHO CON GÁI” Khi Đi Lấy Chồng!,A ĐÔ TV,2025-12-07T04:48:37Z,72581,419,30,https://www.youtube.com/watch?v=KsAMhB5De5M,Tuyên Quang
Tuyên Quang,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,#hagiang,WQJ4SVcPSZQ,SỰ CỐ BẤT NGỜ MÁY MỚI TUYÊN HÀ GIANG ĐƯA ÔNG CHỦ VÀO THĂM BẢN LÀNG TỈNH DÀO XỬ LÝ MÁY,Tuyên Hà Giang,2025-12-04T03:08:42Z,10084,203,19,https://www.youtube.com/watch?v=WQJ4SVcPSZQ,Tuyên Quang
Tuyên Quang,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,#hagiang,xV3GUKiK7BA,Cao tốc Tuyên Quang - Hà Giang (Phần 2): Lộ diện 22 cây cầu xuyên núi!,"Báo và phát thanh, truyền hình Tuyên Quang",2025-12-08T02:25:39Z,19511,114,7,https://www.youtube.com/watch?v=xV3GUKiK7BA,Tuyên Quang
Tuyên Quang,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,#hagiang,32YKjaLOO-k,Nhầm Tưởng Manocanh Là Người Và Cái Kết | Quỳnh Hà Giang,Quỳnh Hà Giang,2025-12-14T09:00:04Z,127176,226,0,https://www.youtube.com/watch?v=32YKjaLOO-k,Tuyên Quang
Tuyên Quang,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,#hagiang,fqQ0lwulkm8,kỉ niệm 1000 subscribe bằng một chiếc video PHƯỢT HÀ GIANG….,NDA Official Channel,2025-12-03T14:32:08Z,22,1,0,https://www.youtube.com/watch?v=fqQ0lwulkm8,Tuyên Quang
Tuyên Quang,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,#hagiang,n_YJQqCQXHE,"Một Xe Quần Áo Tặng Bản Làn Tỉnh Rào A, Thăm Cao Tốc Bản Tuyên Hà Giang Làm",Xe Đầu Kéo Vlog,2025-12-15T02:00:50Z,21147,537,71,https://www.youtube.com/watch?v=n_YJQqCQXHE,Tuyên Quang
Tuyên Quang,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,#hagiang,l2IKRpAzn4o,Hà Giang Trong Tim | Bài Hát Thiện Nguyện – Hội Đồng Niên Bính Dần 1986 Bắc Bộ,Azuka Studio – Rock & Story,2025-12-16T14:39:44Z,23,1,0,https://www.youtube.com/watch?v=l2IKRpAzn4o,Tuyên Quang
Tuyên Quang,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,#hagiang,25tEAnrhriM,TẤT TOÁN TIỀN CHO EM SÍNH PÀ! BẤT NGỜ SỐ TIỀN KHỦNG CỦA GĐ NHẬN ĐƯỢC KHI XÂY NHÀ - Tuyên Hà Giang,Tuyên Hà Giang,2025-12-05T02:00:02Z,7303,249,39,https://www.youtube.com/watch?v=25tEAnrhriM,Tuyên Quang
Tuyên Quang,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,#hagiang,q0V9huneWz4,VLOG 21|| LẦN ĐẦU ĐI PHƯỢT HÀ GIANG ⛰️🇻🇳 - PHẦN 1,Vũ Hồng Giang,2025-11-30T11:03:37Z,1076,66,38,https://www.youtube.com/watch?v=q0V9huneWz4,Tuyên Quang
Tuyên Quang,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,#hagiang,DwBoYUJ0htc,Hà Giang ( T 6 )|Đi hết 1 vòng bản Lô Lô Chải bản làng du lịch tốt nhất thế giới 2025,GÁI BẢN,2025-12-01T01:00:15Z,85710,795,55,https://www.youtube.com/watch?v=DwBoYUJ0htc,Tuyên Quang
Tuyên Quang,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,#hagiang,MnSbw4ddrsQ,"3N2Đ tự lái Ôtô khám phá Hà Giang: ĐẸP, HOANG SƠ, HÙNG VĨ... nhưng cần CHỈNH CHU hơn !",Công Đức Duky,2025-12-07T04:00:24Z,7179,40,8,https://www.youtube.com/watch?v=MnSbw4ddrsQ,Tuyên Quang
Tuyên Quang,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,#hagiang,gyolNvc7KHY,Cảnh Quan Hà giang #hagiang #hagiangtour #hagiangtravel #hagiangtv #caythuocnam,Onghoanvlog  -  Cây Thuốc  Nam,2025-12-17T03:17:02Z,185,3,1,https://www.youtube.com/watch?v=gyolNvc7KHY,Tuyên Quang
Tuyên Quang,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,#hagiang,1SCok1Bn9qc,Em Lềnh QUYẾT TÂM ĐỔI MỚI NGÔI NHÀ MƠ ƯỚC  Tiến Hành Khai Thác Đá Chuẩn Bị Vật Liệu - Tuyên Hà Giang,Tuyên Hà Giang,2025-12-11T03:12:55Z,4889,175,17,https://www.youtube.com/watch?v=1SCok1Bn9qc,Tuyên Quang
Tuyên Quang,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,#hagiang,UsEBpJvrKEw,Hà Giang T4| Ngủ ở bản Mông vùng cao nguyên đá ăn cơm với Tây sáng dậy đóng băng lạnh cóng sợ thật,GÁI BẢN,2025-11-30T02:00:29Z,88779,915,80,https://www.youtube.com/watch?v=UsEBpJvrKEw,Tuyên Quang
Tuyên Quang,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,#hagiang,hiGcjO11lug,Ghi nhận trên Cao tốc Tuyên Quang - Hà Giang (phần 1): Đoạn xã Nhữ Khê - Yên Sơn,"Báo và phát thanh, truyền hình Tuyên Quang",2025-12-04T03:40:56Z,10516,36,2,https://www.youtube.com/watch?v=hiGcjO11lug,Tuyên Quang
Tuyên Quang,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,#hagiang,Irs7AOVEasc,(HGTV Hà Giang cũ) Phóng sự: Đài PT-TH Hà Giang - Những chặng đường phát triển (phần 2 - 25/8/2021),Mabel’s Fanboy,2025-12-13T12:00:06Z,372,10,1,https://www.youtube.com/watch?v=Irs7AOVEasc,Tuyên Quang
Tuyên Quang,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,#hagiang,sIqVwUxCH1U,Phạm Dũng Phan Diễm mở Đại Tiệc khởi công 2 căn nhà Nghèo trên bản 140 triệu. Nguyễn Tất Thắng,Nguyễn Tất Thắng,2025-12-10T23:25:01Z,163221,1526,145,https://www.youtube.com/watch?v=sIqVwUxCH1U,Tuyên Quang
Tuyên Quang,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,#hagiang,GiuNpBJmbi0,"Rủ Bà xã đi Phượt Hà Giang hùng vĩ 3 ngày cùng xe điện VF8 lux plux, cảnh đẹp siêu thực.",VIỆT BẮC CAR,2025-11-20T04:00:26Z,73210,594,125,https://www.youtube.com/watch?v=GiuNpBJmbi0,Tuyên Quang
Tuyên Quang,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,#hagiang,HjvTD6L6XQU,"Đi Hà Giang mà không ra Phố Cổ Đồng Văn nhảy múa, đốt lửa thì hơi phí #hagiang #xuhuong #hunghagiang",Đại Bé Review,2025-12-16T15:44:26Z,624,5,0,https://www.youtube.com/watch?v=HjvTD6L6XQU,Tuyên Quang
Tuyên Quang,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,#hagiang,3N_Hs8EeaN8,🔴 TẬP 4: VỊ XUYÊN – “LÒ VÔI THẾ KỶ” #chientranhbiengioi #dungtran #shortslichsu,Dũng Trần,2025-12-16T13:11:23Z,1338,3,0,https://www.youtube.com/watch?v=3N_Hs8EeaN8,Tuyên Quang
Tuyên Quang,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,#hagiang,gNVvVuILmHE,Nóng! Đặc Sản Sapa TV Đã Có Mặt Tại Phường Hà Giang 2 Ngay Lúc Này | Người Đặc Biệt,Người Đặc Biệt,2025-12-13T09:45:26Z,16765,291,53,https://www.youtube.com/watch?v=gNVvVuILmHE,Tuyên Quang
Tuyên Quang,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,#hagiang,oM5jwP80XKc,Về Hà Giang - Sim Nông | Nhạc Tây Bắc Mới Nhất Nghe Là Say,Sim Nông Singer,2025-11-30T12:01:28Z,8547,96,16,https://www.youtube.com/watch?v=oM5jwP80XKc,Tuyên Quang
Cao Bằng,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,#caobang,4fkK7q-y6mE,Chợ Phiên Đặc Sắc Nhất CAO BẰNG,Miền Núi Tây Bắc,2025-12-10T11:00:07Z,4060,29,1,https://www.youtube.com/watch?v=4fkK7q-y6mE,Cao Bằng
Cao Bằng,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,#caobang,nkvt6U7FhAw,Màn lày cỏ gay cấn nhất tại lễ hội dân tộc mông xã Đức Long,Cao Bằng Boong Hey,2025-12-16T11:12:04Z,575,2,0,https://www.youtube.com/watch?v=nkvt6U7FhAw,Cao Bằng
Cao Bằng,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,#caobang,TnkHcQIkdSo,Hội chợ thương mại cư dân biên giới Cao Bằng – Bách Sắc,Miền Tây THĐT2,2025-12-15T08:45:00Z,13,1,0,https://www.youtube.com/watch?v=TnkHcQIkdSo,Cao Bằng
Cao Bằng,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,#caobang,O7yPO8zWprY,"DU LỊCH CAO BẰNG | Lịch Trình Chi Tiết 3N2Đ, Suối Lenin, Thác Bản Giốc, Đồi Cỏ Ba Quáng | Vlog #1",Maddean Diaries,2025-11-29T11:08:20Z,539,21,13,https://www.youtube.com/watch?v=O7yPO8zWprY,Cao Bằng
Cao Bằng,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,#caobang,h7f_6Xf01Kk,"Hơn 2 tháng “Lũng Phầy”, Quảng Uyên, Cao Bằng, Nước vẫn ngập nhà dân @nangcaobang",Nắng Cao Bằng,2025-12-08T02:50:03Z,6729,14,1,https://www.youtube.com/watch?v=h7f_6Xf01Kk,Cao Bằng
Cao Bằng,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,#caobang,OtXc_7l9nHM,Hát Lượn Đối Đáp Quá Hay ! #CaoBang#Yeu#Thuong,Cao Bang Yeu Thương ,2025-12-06T11:00:06Z,8681,20,6,https://www.youtube.com/watch?v=OtXc_7l9nHM,Cao Bằng
Cao Bằng,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,#caobang,EV8SFRmr9kQ,"Cao Bang cuisine   the flavour of mountain, river and forest",Vietnam News Agency (VNA),2025-12-11T09:06:37Z,10,0,0,https://www.youtube.com/watch?v=EV8SFRmr9kQ,Cao Bằng
Cao Bằng,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,#caobang,WzS4owF-MMo,Day 1 Cao Bang Loop: Vietnam’s Most UNDERRATED Motorbike Route? 🇻🇳,The Brit Viet,2025-11-29T20:00:28Z,269,13,8,https://www.youtube.com/watch?v=WzS4owF-MMo,Cao Bằng
Cao Bằng,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,#caobang,JtysP3L9xM4,Khám Phá Cao Bằng Mùa Cỏ Cháy - Vẻ Đẹp Không Nên Bỏ Lỡ #Sudidaudo ,Su Đi Đâu Đó,2025-11-26T15:06:22Z,46,0,0,https://www.youtube.com/watch?v=JtysP3L9xM4,Cao Bằng
Cao Bằng,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,#caobang,HFxagypKEOY,"Khám Phá ""Đồi Cỏ Cháy"" Vinh Quý và Con Đường Độc Đáo Xuyên Núi Hạ Lang-Cao Bằng",Nhật Đông TV,2025-12-06T11:00:42Z,3121,21,11,https://www.youtube.com/watch?v=HFxagypKEOY,Cao Bằng
Cao Bằng,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,#caobang,Ryqwn6KgOr8,CRTV CAO BẰNG - Hình hiệu Thời sự (từ 1/12/2025),MT Media 2 - Archives,2025-12-03T15:17:02Z,935,7,2,https://www.youtube.com/watch?v=Ryqwn6KgOr8,Cao Bằng
Cao Bằng,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,#caobang,a5W6iPMZcAo,Cao Bằng ngày mới ngày 10/12/2025,Truyền hình Cao Bằng,2025-12-11T12:31:31Z,242,1,0,https://www.youtube.com/watch?v=a5W6iPMZcAo,Cao Bằng
Cao Bằng,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,#caobang,F63-XkHiekY,"CAO BẰNG: CHUYỆN TÌNH ĐÔI ĐŨA LỆCH THU SAO, HOA CƯƠNG SẼ ĐI VỀ ĐÂU I TIN HOT TRONG NƯỚC",TIN HOT TRONG NƯỚC,2025-12-09T04:28:07Z,15,0,0,https://www.youtube.com/watch?v=F63-XkHiekY,Cao Bằng
Cao Bằng,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,#caobang,F5kADersFfA,"Khám Phá Cao Bằng-Sau 15 năm quay lại,Sự đổi thay của TP Cao Bằng ra sao…",Minh Danh Vlog,2025-11-24T04:00:25Z,276,9,14,https://www.youtube.com/watch?v=F5kADersFfA,Cao Bằng
Cao Bằng,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,#caobang,3y3eWVrXykE,Thành Phố Cao Bằng 2025,Người Việt Nam TV,2025-12-05T12:09:12Z,166,1,0,https://www.youtube.com/watch?v=3y3eWVrXykE,Cao Bằng
Cao Bằng,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,#caobang,QjRZ__ucqCE,Cao Bằng Một Khúc Ca | Du lịch Cao Bằng,LET'S TOUR,2025-11-28T12:00:52Z,47,2,0,https://www.youtube.com/watch?v=QjRZ__ucqCE,Cao Bằng
Cao Bằng,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,#caobang,9LIog_wmhOg,Cao Bằng ngày mới ngày 17/12/2025,Truyền hình Cao Bằng,2025-12-17T02:12:35Z,37,0,0,https://www.youtube.com/watch?v=9LIog_wmhOg,Cao Bằng
Cao Bằng,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,#caobang,aLIQbu841vQ,Cao Bằng Travel 📲 Zalo&WhatsApp: 0️⃣9️⃣1️⃣5️⃣1️⃣6️⃣8️⃣6️⃣3️⃣3️⃣ #dulichvietnam #travel #waterfall ,3B Car - Travel Cao Bang,2025-11-21T03:12:41Z,17,0,0,https://www.youtube.com/watch?v=aLIQbu841vQ,Cao Bằng
Cao Bằng,TRUNG DU VÀ MIỀN NÚI PHÍA BẮC,#caobang,fPfTiFVwKpc,Cao Bằng 2025 - Ta Vinh TV,Ta Vinh TV  ,2025-12-10T20:37:58Z,17,0,0,https://www.youtube.com/watch?v=fPfTiFVwKpc,Cao Bằng
