province,date,year,month,temp_mean,temp_min,temp_max,temp_amplitude,temp_std,rainfall_total,rainfall_max_daily,rainfall_mean_daily,rainfall_days,latitude,longitude
TP. Hồ Chí Minh,2019-09-01,2019,9,26.936666666666667,25.3,28.4,3.099999999999998,0.7397498800658705,308.1,43.7,10.270000000000001,30,10.7755254,106.7021047
TP. Hồ Chí Minh,2019-10-01,2019,10,27.47741935483871,26.2,28.4,2.1999999999999993,0.5536001429547994,127.2,17.0,4.103225806451613,31,10.7755254,106.7021047
TP. Hồ Chí Minh,2019-11-01,2019,11,26.826666666666664,23.5,28.6,5.100000000000001,1.0618569724238096,91.9,25.6,3.0633333333333335,23,10.7755254,106.7021047
TP. Hồ Chí Minh,2019-12-01,2019,12,26.851612903225806,25.1,28.7,3.599999999999998,0.9804322066455986,2.8,0.7,0.09032258064516129,8,10.7755254,106.7021047
TP. Hồ Chí Minh,2020-01-01,2020,1,27.63225806451613,26.5,29.5,3.0,0.737286510014568,2.6,0.9,0.08387096774193549,8,10.7755254,106.7021047
TP. Hồ Chí Minh,2020-02-01,2020,2,27.86896551724138,26.1,29.3,3.1999999999999993,0.8418107389413899,3.0,1.8,0.10344827586206896,4,10.7755254,106.7021047
TP. Hồ Chí Minh,2020-03-01,2020,3,28.97741935483871,28.0,29.8,1.8000000000000007,0.39472325952862625,4.7,1.9,0.15161290322580645,10,10.7755254,106.7021047
TP. Hồ Chí Minh,2020-04-01,2020,4,29.173333333333336,27.3,30.8,3.5,0.9630889003020735,52.4,8.4,1.7466666666666666,23,10.7755254,106.7021047
TP. Hồ Chí Minh,2020-05-01,2020,5,29.92258064516129,27.9,31.2,3.3000000000000007,0.9503366692631798,143.0,20.3,4.612903225806452,28,10.7755254,106.7021047
TP. Hồ Chí Minh,2020-06-01,2020,6,27.59333333333333,26.3,28.5,2.1999999999999993,0.609088257764935,394.8,31.1,13.16,30,10.7755254,106.7021047
TP. Hồ Chí Minh,2020-07-01,2020,7,27.52258064516129,26.5,28.2,1.6999999999999993,0.5090577422515411,280.0,20.4,9.03225806451613,31,10.7755254,106.7021047
TP. Hồ Chí Minh,2020-08-01,2020,8,27.551612903225806,26.2,28.9,2.6999999999999993,0.8188898858584653,276.2,30.5,8.90967741935484,31,10.7755254,106.7021047
TP. Hồ Chí Minh,2020-09-01,2020,9,27.296666666666667,25.9,28.4,2.5,0.6910678061114398,330.2,39.5,11.006666666666666,30,10.7755254,106.7021047
TP. Hồ Chí Minh,2020-10-01,2020,10,26.31935483870968,25.5,27.4,1.8999999999999986,0.5775923330739466,411.09999999999997,28.5,13.261290322580644,30,10.7755254,106.7021047
TP. Hồ Chí Minh,2020-11-01,2020,11,26.916666666666668,25.0,27.8,2.8000000000000007,0.698808509774555,135.4,38.7,4.513333333333334,26,10.7755254,106.7021047
TP. Hồ Chí Minh,2020-12-01,2020,12,26.825806451612905,25.3,28.1,2.8000000000000007,0.6643130496663372,62.4,11.6,2.0129032258064514,21,10.7755254,106.7021047
TP. Hồ Chí Minh,2021-01-01,2021,1,26.606451612903225,25.2,28.5,3.3000000000000007,0.8516397845219799,21.0,9.3,0.6774193548387096,12,10.7755254,106.7021047
TP. Hồ Chí Minh,2021-02-01,2021,2,26.567857142857143,25.0,28.0,3.0,0.8718025479084606,11.6,7.7,0.41428571428571426,10,10.7755254,106.7021047
TP. Hồ Chí Minh,2021-03-01,2021,3,28.751612903225805,27.6,30.3,2.6999999999999993,0.623362370665161,10.8,2.8,0.34838709677419355,20,10.7755254,106.7021047
TP. Hồ Chí Minh,2021-04-01,2021,4,28.153333333333332,26.6,29.5,2.8999999999999986,0.7668715368449839,240.6,68.2,8.02,28,10.7755254,106.7021047
TP. Hồ Chí Minh,2021-05-01,2021,5,28.396774193548385,26.5,29.9,3.3999999999999986,0.931838280306814,265.3,65.0,8.558064516129033,31,10.7755254,106.7021047
TP. Hồ Chí Minh,2021-06-01,2021,6,27.923333333333336,26.7,29.4,2.6999999999999993,0.6714283967438542,182.2,16.9,6.073333333333333,29,10.7755254,106.7021047
TP. Hồ Chí Minh,2021-07-01,2021,7,27.37741935483871,25.9,29.0,3.1000000000000014,0.773179443346048,303.7,30.7,9.796774193548387,31,10.7755254,106.7021047
TP. Hồ Chí Minh,2021-08-01,2021,8,27.325806451612905,25.7,28.5,2.8000000000000007,0.7425037561904921,306.8,31.2,9.896774193548387,30,10.7755254,106.7021047
TP. Hồ Chí Minh,2021-09-01,2021,9,26.813333333333333,25.5,27.9,2.3999999999999986,0.5456620991390015,387.7,37.3,12.923333333333334,30,10.7755254,106.7021047
TP. Hồ Chí Minh,2021-10-01,2021,10,26.616129032258065,25.8,27.8,2.0,0.48655028804399914,374.7,39.2,12.087096774193547,31,10.7755254,106.7021047
TP. Hồ Chí Minh,2021-11-01,2021,11,26.503333333333334,25.1,28.0,2.8999999999999986,0.688568396589336,258.6,30.0,8.620000000000001,29,10.7755254,106.7021047
TP. Hồ Chí Minh,2021-12-01,2021,12,26.154838709677417,24.0,27.7,3.6999999999999993,0.9095195470420716,20.400000000000002,6.2,0.6580645161290323,13,10.7755254,106.7021047
TP. Hồ Chí Minh,2022-01-01,2022,1,27.287096774193547,26.4,28.1,1.7000000000000028,0.41290994618187,9.1,2.0,0.29354838709677417,15,10.7755254,106.7021047
TP. Hồ Chí Minh,2022-02-01,2022,2,28.3,26.9,29.2,2.3000000000000007,0.6306962642808184,32.1,12.6,1.1464285714285716,20,10.7755254,106.7021047
TP. Hồ Chí Minh,2022-03-01,2022,3,28.52258064516129,26.5,29.5,3.0,0.658639849700049,83.69999999999999,22.9,2.6999999999999997,25,10.7755254,106.7021047
TP. Hồ Chí Minh,2022-04-01,2022,4,27.766666666666666,25.8,30.0,4.199999999999999,1.147511049705142,185.2,38.3,6.173333333333333,28,10.7755254,106.7021047
TP. Hồ Chí Minh,2022-05-01,2022,5,27.470967741935485,26.1,28.9,2.799999999999997,0.7664609354633786,359.7,38.6,11.603225806451613,31,10.7755254,106.7021047
TP. Hồ Chí Minh,2022-06-01,2022,6,27.513333333333332,26.6,28.6,2.0,0.5805665089069199,306.6,25.7,10.22,29,10.7755254,106.7021047
TP. Hồ Chí Minh,2022-07-01,2022,7,27.08709677419355,25.9,28.3,2.400000000000002,0.6075864467897387,312.8,24.1,10.09032258064516,30,10.7755254,106.7021047
TP. Hồ Chí Minh,2022-08-01,2022,8,26.896774193548385,25.6,28.3,2.6999999999999993,0.5606447900811702,345.9,25.7,11.158064516129032,30,10.7755254,106.7021047
TP. Hồ Chí Minh,2022-09-01,2022,9,26.533333333333335,25.7,27.5,1.8000000000000007,0.42857690199022824,408.40000000000003,30.8,13.613333333333335,30,10.7755254,106.7021047
TP. Hồ Chí Minh,2022-10-01,2022,10,26.429032258064513,25.4,27.3,1.9000000000000021,0.4503284345061181,283.4,30.7,9.141935483870967,26,10.7755254,106.7021047
TP. Hồ Chí Minh,2022-11-01,2022,11,26.516666666666666,24.9,27.6,2.700000000000003,0.7944129618926101,196.4,33.8,6.546666666666667,30,10.7755254,106.7021047
TP. Hồ Chí Minh,2022-12-01,2022,12,26.061290322580643,24.4,27.7,3.3000000000000007,0.8093937728756582,31.200000000000003,8.3,1.006451612903226,14,10.7755254,106.7021047
TP. Hồ Chí Minh,2023-01-01,2023,1,25.919354838709676,23.8,27.6,3.8000000000000007,1.047670226371737,86.4,28.9,2.7870967741935484,18,10.7755254,106.7021047
TP. Hồ Chí Minh,2023-02-01,2023,2,27.535714285714285,26.6,28.4,1.7999999999999972,0.4218252101718278,12.0,3.5,0.42857142857142855,13,10.7755254,106.7021047
TP. Hồ Chí Minh,2023-03-01,2023,3,27.816129032258065,26.4,29.3,2.900000000000002,0.9147301147309518,2.2,0.8,0.07096774193548387,7,10.7755254,106.7021047
TP. Hồ Chí Minh,2023-04-01,2023,4,29.586666666666666,28.0,31.0,3.0,0.8989393494685768,90.7,46.9,3.0233333333333334,24,10.7755254,106.7021047
TP. Hồ Chí Minh,2023-05-01,2023,5,28.95483870967742,26.4,32.0,5.600000000000001,1.4970724118931649,237.5,35.7,7.661290322580645,31,10.7755254,106.7021047
TP. Hồ Chí Minh,2023-06-01,2023,6,27.666666666666668,26.8,28.5,1.6999999999999993,0.42209112705697804,292.1,30.0,9.736666666666668,30,10.7755254,106.7021047
TP. Hồ Chí Minh,2023-07-01,2023,7,27.154838709677417,26.1,28.4,2.299999999999997,0.5864234588744561,402.8,26.4,12.993548387096775,31,10.7755254,106.7021047
TP. Hồ Chí Minh,2023-08-01,2023,8,27.60967741935484,26.6,28.5,1.8999999999999986,0.5114390408182755,321.6,35.1,10.374193548387098,31,10.7755254,106.7021047
TP. Hồ Chí Minh,2023-09-01,2023,9,26.853333333333335,26.1,27.6,1.5,0.37021273784726505,449.8,27.8,14.993333333333334,30,10.7755254,106.7021047
TP. Hồ Chí Minh,2023-10-01,2023,10,27.0,25.9,27.9,2.0,0.5208966628164684,408.5,37.7,13.17741935483871,31,10.7755254,106.7021047
TP. Hồ Chí Minh,2023-11-01,2023,11,26.953333333333333,25.7,28.0,2.3000000000000007,0.5763938627860898,117.69999999999999,16.9,3.923333333333333,25,10.7755254,106.7021047
TP. Hồ Chí Minh,2023-12-01,2023,12,27.651612903225807,26.5,29.0,2.5,0.6292169566172083,33.9,9.8,1.0935483870967742,19,10.7755254,106.7021047
TP. Hồ Chí Minh,2024-01-01,2024,1,27.580645161290324,26.6,28.2,1.5999999999999979,0.45123486481632463,2.1,0.8,0.06774193548387097,6,10.7755254,106.7021047
TP. Hồ Chí Minh,2024-02-01,2024,2,28.310344827586206,27.2,29.5,2.3000000000000007,0.6553869236599349,2.3,1.0,0.0793103448275862,7,10.7755254,106.7021047
TP. Hồ Chí Minh,2024-03-01,2024,3,29.396774193548385,28.8,30.5,1.6999999999999993,0.4868154140039388,4.4,1.1,0.14193548387096774,10,10.7755254,106.7021047
TP. Hồ Chí Minh,2024-04-01,2024,4,30.866666666666667,30.0,31.9,1.8999999999999986,0.5719496802880562,4.4,0.8,0.14666666666666667,14,10.7755254,106.7021047
TP. Hồ Chí Minh,2024-05-01,2024,5,29.929032258064513,28.0,32.2,4.200000000000003,1.149258760647371,213.0,33.5,6.870967741935484,30,10.7755254,106.7021047
TP. Hồ Chí Minh,2024-06-01,2024,6,28.41,26.5,30.4,3.8999999999999986,1.0313533124843357,255.2,35.7,8.506666666666666,30,10.7755254,106.7021047
TP. Hồ Chí Minh,2024-07-01,2024,7,27.093548387096774,26.1,28.1,2.0,0.5778901186621132,359.9,23.6,11.609677419354838,31,10.7755254,106.7021047
TP. Hồ Chí Minh,2024-08-01,2024,8,27.838709677419356,26.6,29.3,2.6999999999999993,0.7649302449046518,280.5,34.5,9.048387096774194,31,10.7755254,106.7021047
TP. Hồ Chí Minh,2024-09-01,2024,9,27.029999999999998,25.8,28.3,2.5,0.6587082447670883,404.5,37.0,13.483333333333333,30,10.7755254,106.7021047
TP. Hồ Chí Minh,2024-10-01,2024,10,26.796774193548387,24.9,28.0,3.1000000000000014,0.6730447587730165,345.0,43.5,11.129032258064516,30,10.7755254,106.7021047
TP. Hồ Chí Minh,2024-11-01,2024,11,27.686666666666667,26.3,29.4,3.099999999999998,0.8131392268848248,76.4,12.1,2.546666666666667,25,10.7755254,106.7021047
TP. Hồ Chí Minh,2024-12-01,2024,12,26.283870967741933,24.0,28.5,4.5,1.0099824335744831,126.5,22.3,4.080645161290323,18,10.7755254,106.7021047
TP. Hồ Chí Minh,2025-01-01,2025,1,26.338709677419356,25.1,27.7,2.599999999999998,0.6892882412821882,26.2,11.6,0.8451612903225806,6,10.7755254,106.7021047
TP. Hồ Chí Minh,2025-02-01,2025,2,27.307142857142857,26.3,28.3,2.0,0.5291002645501993,49.199999999999996,12.5,1.757142857142857,15,10.7755254,106.7021047
TP. Hồ Chí Minh,2025-03-01,2025,3,28.729032258064517,27.3,30.0,2.6999999999999993,0.6336105788190393,20.7,7.0,0.667741935483871,15,10.7755254,106.7021047
TP. Hồ Chí Minh,2025-04-01,2025,4,29.073333333333334,26.5,30.8,4.300000000000001,0.9836362284325724,60.7,14.2,2.0233333333333334,21,10.7755254,106.7021047
TP. Hồ Chí Minh,2025-05-01,2025,5,28.364516129032257,27.0,31.1,4.100000000000001,1.0737933963591477,316.8,29.4,10.219354838709679,31,10.7755254,106.7021047
TP. Hồ Chí Minh,2025-06-01,2025,6,27.35666666666667,26.2,28.6,2.400000000000002,0.6157044372286027,330.3,26.6,11.01,30,10.7755254,106.7021047
TP. Đà Nẵng,2011-01-01,2011,1,20.309677419354838,18.1,22.6,4.5,1.1148556973018755,322.7,33.6,10.40967741935484,31,16.068,108.212
TP. Đà Nẵng,2011-02-01,2011,2,21.717857142857145,19.3,23.0,3.6999999999999993,1.024172139549096,52.6,14.0,1.8785714285714286,17,16.068,108.212
TP. Đà Nẵng,2011-03-01,2011,3,21.55806451612903,18.9,25.5,6.600000000000001,1.624556184223532,233.29999999999998,50.8,7.525806451612903,24,16.068,108.212
TP. Đà Nẵng,2011-04-01,2011,4,24.433333333333334,21.6,28.0,6.399999999999999,1.63123252181591,48.099999999999994,20.9,1.603333333333333,21,16.068,108.212
TP. Đà Nẵng,2011-05-01,2011,5,27.541935483870965,25.8,29.9,4.099999999999998,1.1896145576189476,102.5,33.1,3.306451612903226,25,16.068,108.212
TP. Đà Nẵng,2011-06-01,2011,6,28.983333333333334,27.4,30.1,2.700000000000003,0.7561624224962549,88.3,19.1,2.9433333333333334,27,16.068,108.212
TP. Đà Nẵng,2011-07-01,2011,7,29.296774193548387,28.1,30.7,2.599999999999998,0.6369112292764927,41.6,8.1,1.3419354838709678,23,16.068,108.212
TP. Đà Nẵng,2011-08-01,2011,8,28.5258064516129,26.6,30.7,4.099999999999998,1.0424227363648215,97.7,11.5,3.1516129032258067,29,16.068,108.212
TP. Đà Nẵng,2011-09-01,2011,9,27.05,24.1,29.9,5.799999999999997,1.3982131454109559,722.2,144.2,24.073333333333334,28,16.068,108.212
TP. Đà Nẵng,2011-10-01,2011,10,24.88064516129032,23.3,26.9,3.599999999999998,0.707304439327558,416.0,48.4,13.419354838709678,31,16.068,108.212
TP. Đà Nẵng,2011-11-01,2011,11,24.003333333333334,23.0,25.0,2.0,0.5486556192237038,477.8,120.9,15.926666666666668,27,16.068,108.212
TP. Đà Nẵng,2011-12-01,2011,12,21.009677419354837,18.8,23.3,4.5,1.123493016951946,402.4,34.6,12.980645161290322,30,16.068,108.212
TP. Đà Nẵng,2012-01-01,2012,1,21.483870967741936,19.4,23.6,4.200000000000003,1.0702326146508363,227.0,37.8,7.32258064516129,27,16.068,108.212
TP. Đà Nẵng,2012-02-01,2012,2,22.386206896551727,20.2,26.6,6.400000000000002,1.518157750586225,124.2,61.2,4.2827586206896555,22,16.068,108.212
TP. Đà Nẵng,2012-03-01,2012,3,24.04516129032258,20.7,26.7,6.0,1.6253899449419145,52.7,12.1,1.7000000000000002,17,16.068,108.212
TP. Đà Nẵng,2012-04-01,2012,4,27.113333333333333,22.7,30.1,7.400000000000002,1.9628855137857306,49.1,14.9,1.6366666666666667,23,16.068,108.212
TP. Đà Nẵng,2012-05-01,2012,5,28.983870967741936,27.1,30.5,3.3999999999999986,0.93633924557059,95.9,17.7,3.0935483870967744,28,16.068,108.212
TP. Đà Nẵng,2012-06-01,2012,6,29.4,27.4,31.2,3.8000000000000007,1.1501124382814298,108.9,21.6,3.6300000000000003,19,16.068,108.212
TP. Đà Nẵng,2012-07-01,2012,7,28.996774193548386,27.1,30.4,3.299999999999997,0.9325534375994174,86.0,9.4,2.774193548387097,26,16.068,108.212
TP. Đà Nẵng,2012-08-01,2012,8,29.280645161290323,26.7,30.8,4.100000000000001,1.1249946236430681,114.1,16.6,3.6806451612903226,26,16.068,108.212
TP. Đà Nẵng,2012-09-01,2012,9,26.676666666666666,24.6,28.2,3.599999999999998,0.8688809026492098,274.2,44.8,9.139999999999999,28,16.068,108.212
TP. Đà Nẵng,2012-10-01,2012,10,25.70967741935484,24.8,26.9,2.099999999999998,0.4832906914819682,237.7,59.6,7.66774193548387,27,16.068,108.212
TP. Đà Nẵng,2012-11-01,2012,11,25.263333333333332,23.7,26.9,3.1999999999999993,0.8176852667147066,176.70000000000002,37.0,5.890000000000001,19,16.068,108.212
TP. Đà Nẵng,2012-12-01,2012,12,23.516129032258064,18.8,25.8,7.0,1.4658551029333375,260.2,45.6,8.393548387096773,26,16.068,108.212
TP. Đà Nẵng,2013-01-01,2013,1,21.716129032258067,20.1,23.0,2.8999999999999986,0.7720521459908216,149.1,37.9,4.809677419354839,23,16.068,108.212
TP. Đà Nẵng,2013-02-01,2013,2,23.24285714285714,21.4,24.9,3.5,0.7041825160233794,82.6,27.3,2.9499999999999997,18,16.068,108.212
TP. Đà Nẵng,2013-03-01,2013,3,25.1,21.4,27.7,6.300000000000001,2.063815237208344,65.4,19.0,2.109677419354839,21,16.068,108.212
TP. Đà Nẵng,2013-04-01,2013,4,26.720000000000002,24.1,30.6,6.5,1.6041755858835494,96.2,22.0,3.2066666666666666,27,16.068,108.212
TP. Đà Nẵng,2013-05-01,2013,5,28.94516129032258,26.5,30.7,4.199999999999999,1.388005453802307,81.0,31.7,2.6129032258064515,26,16.068,108.212
TP. Đà Nẵng,2013-06-01,2013,6,28.970000000000002,26.7,31.4,4.699999999999999,1.4203326468071509,73.89999999999999,30.7,2.463333333333333,22,16.068,108.212
TP. Đà Nẵng,2013-07-01,2013,7,28.48709677419355,26.6,29.8,3.1999999999999993,0.8724455801496046,145.6,33.0,4.696774193548387,29,16.068,108.212
TP. Đà Nẵng,2013-08-01,2013,8,28.66774193548387,26.1,30.4,4.299999999999997,1.1100711979490916,105.7,18.3,3.4096774193548387,22,16.068,108.212
TP. Đà Nẵng,2013-09-01,2013,9,26.83,24.5,29.3,4.800000000000001,1.2857709347126047,659.8,119.4,21.993333333333332,30,16.068,108.212
TP. Đà Nẵng,2013-10-01,2013,10,25.080645161290324,23.9,26.6,2.700000000000003,0.7678625549053739,415.4,102.3,13.399999999999999,27,16.068,108.212
TP. Đà Nẵng,2013-11-01,2013,11,24.223333333333336,21.3,26.5,5.199999999999999,1.065018482382387,524.5,85.5,17.483333333333334,26,16.068,108.212
TP. Đà Nẵng,2013-12-01,2013,12,20.574193548387097,18.0,23.3,5.300000000000001,1.6085123027061325,122.7,23.8,3.958064516129032,27,16.068,108.212
TP. Đà Nẵng,2014-01-01,2014,1,19.864516129032257,17.8,21.3,3.5,1.011120957847205,105.39999999999999,18.9,3.4,23,16.068,108.212
TP. Đà Nẵng,2014-02-01,2014,2,21.142857142857142,18.0,24.4,6.399999999999999,1.5285986250856551,54.0,20.2,1.9285714285714286,11,16.068,108.212
TP. Đà Nẵng,2014-03-01,2014,3,24.26774193548387,23.0,28.4,5.399999999999999,1.345953713115522,48.0,18.9,1.5483870967741935,15,16.068,108.212
TP. Đà Nẵng,2014-04-01,2014,4,26.823333333333334,24.0,28.9,4.899999999999999,1.1984712484383313,35.3,11.3,1.1766666666666665,22,16.068,108.212
TP. Đà Nẵng,2014-05-01,2014,5,29.45483870967742,26.1,31.2,5.099999999999998,1.7723503622172492,41.2,12.0,1.3290322580645162,27,16.068,108.212
TP. Đà Nẵng,2014-06-01,2014,6,29.996666666666666,28.0,31.2,3.1999999999999993,0.9411963529002026,79.4,15.0,2.646666666666667,27,16.068,108.212
TP. Đà Nẵng,2014-07-01,2014,7,29.01290322580645,26.9,30.5,3.6000000000000014,1.071678414290368,303.1,61.6,9.77741935483871,31,16.068,108.212
TP. Đà Nẵng,2014-08-01,2014,8,28.606451612903225,26.2,30.8,4.600000000000001,1.2463106846130465,169.4,74.8,5.464516129032258,24,16.068,108.212
TP. Đà Nẵng,2014-09-01,2014,9,27.853333333333335,25.1,29.4,4.299999999999997,1.008834538681533,195.1,81.3,6.503333333333333,26,16.068,108.212
TP. Đà Nẵng,2014-10-01,2014,10,25.606451612903225,24.2,27.8,3.6000000000000014,0.9380602268763514,265.6,30.8,8.567741935483872,27,16.068,108.212
TP. Đà Nẵng,2014-11-01,2014,11,24.759999999999998,23.3,26.0,2.6999999999999993,0.8198401862768631,218.5,37.0,7.283333333333333,28,16.068,108.212
TP. Đà Nẵng,2014-12-01,2014,12,21.825806451612905,19.7,24.7,5.0,1.456014592860819,490.9,67.0,15.83548387096774,30,16.068,108.212
TP. Đà Nẵng,2015-01-01,2015,1,20.451612903225808,18.7,23.3,4.600000000000001,1.0834731092623489,163.1,42.7,5.261290322580645,18,16.068,108.212
TP. Đà Nẵng,2015-02-01,2015,2,22.021428571428572,19.6,25.4,5.799999999999997,1.944671188593594,68.5,12.9,2.4464285714285716,16,16.068,108.212
TP. Đà Nẵng,2015-03-01,2015,3,24.916129032258063,23.3,27.6,4.300000000000001,1.240724727513063,79.6,34.3,2.5677419354838706,13,16.068,108.212
TP. Đà Nẵng,2015-04-01,2015,4,26.14333333333333,22.5,30.1,7.600000000000001,1.9245569724562288,62.3,19.9,2.0766666666666667,17,16.068,108.212
TP. Đà Nẵng,2015-05-01,2015,5,30.187096774193545,28.5,31.9,3.3999999999999986,0.9660027382583242,26.6,4.8,0.8580645161290323,25,16.068,108.212
TP. Đà Nẵng,2015-06-01,2015,6,30.086666666666666,26.9,31.7,4.800000000000001,1.1542226323623497,75.0,21.7,2.5,22,16.068,108.212
TP. Đà Nẵng,2015-07-01,2015,7,28.787096774193547,25.9,32.0,6.100000000000001,1.5989041946457931,138.70000000000002,32.0,4.474193548387097,23,16.068,108.212
TP. Đà Nẵng,2015-08-01,2015,8,28.967741935483872,26.6,30.5,3.8999999999999986,1.0587373286999922,87.2,16.7,2.8129032258064517,28,16.068,108.212
TP. Đà Nẵng,2015-09-01,2015,9,28.456666666666667,25.8,30.1,4.300000000000001,1.1503172975564058,215.29999999999998,119.0,7.176666666666666,27,16.068,108.212
TP. Đà Nẵng,2015-10-01,2015,10,25.816129032258065,24.4,27.9,3.5,0.8794304119498978,591.3,247.7,19.074193548387097,25,16.068,108.212
TP. Đà Nẵng,2015-11-01,2015,11,25.33,23.6,26.7,3.099999999999998,0.9225713690736793,276.8,62.7,9.226666666666667,28,16.068,108.212
TP. Đà Nẵng,2015-12-01,2015,12,23.325806451612905,20.1,25.4,5.299999999999997,1.3983246504145561,320.8,48.6,10.348387096774195,23,16.068,108.212
TP. Đà Nẵng,2016-01-01,2016,1,22.82903225806452,17.1,25.0,7.899999999999999,1.9735236757953352,283.5,78.9,9.14516129032258,24,16.068,108.212
TP. Đà Nẵng,2016-02-01,2016,2,20.982758620689655,18.1,24.8,6.699999999999999,1.6746148737454407,181.0,25.9,6.241379310344827,22,16.068,108.212
TP. Đà Nẵng,2016-03-01,2016,3,23.429032258064513,19.8,27.1,7.300000000000001,2.1222933426503654,54.699999999999996,17.7,1.764516129032258,12,16.068,108.212
TP. Đà Nẵng,2016-04-01,2016,4,28.163333333333334,24.2,30.8,6.600000000000001,1.5836412283815668,15.5,6.8,0.5166666666666667,14,16.068,108.212
TP. Đà Nẵng,2016-05-01,2016,5,28.932258064516127,26.5,30.7,4.199999999999999,1.0231933987193198,108.0,29.1,3.4838709677419355,23,16.068,108.212
TP. Đà Nẵng,2016-06-01,2016,6,29.383333333333333,26.6,31.5,4.899999999999999,1.3062405474552101,133.8,24.1,4.46,25,16.068,108.212
TP. Đà Nẵng,2016-07-01,2016,7,29.59032258064516,27.9,30.6,2.700000000000003,0.7621700766931573,52.7,9.9,1.7000000000000002,28,16.068,108.212
TP. Đà Nẵng,2016-08-01,2016,8,29.548387096774192,26.7,31.5,4.800000000000001,1.2850086816157924,194.5,36.8,6.274193548387097,25,16.068,108.212
TP. Đà Nẵng,2016-09-01,2016,9,27.906666666666663,25.9,30.7,4.800000000000001,1.305408730636877,294.1,67.2,9.803333333333335,27,16.068,108.212
TP. Đà Nẵng,2016-10-01,2016,10,26.551612903225806,25.0,28.2,3.1999999999999993,0.8127611242925493,276.1,30.8,8.906451612903227,29,16.068,108.212
TP. Đà Nẵng,2016-11-01,2016,11,24.853333333333335,22.3,26.0,3.6999999999999993,0.990901134054888,471.3,72.0,15.71,29,16.068,108.212
TP. Đà Nẵng,2016-12-01,2016,12,22.77741935483871,20.4,24.1,3.700000000000003,1.0085334823129253,766.1,141.4,24.712903225806453,30,16.068,108.212
TP. Đà Nẵng,2017-01-01,2017,1,22.82903225806452,21.0,24.2,3.1999999999999993,0.8840036004402916,143.6,23.6,4.632258064516129,30,16.068,108.212
TP. Đà Nẵng,2017-02-01,2017,2,21.967857142857145,20.7,24.4,3.6999999999999993,1.067032427369572,138.3,37.0,4.939285714285715,21,16.068,108.212
TP. Đà Nẵng,2017-03-01,2017,3,23.94516129032258,21.1,25.8,4.699999999999999,1.449330583333195,60.6,29.9,1.9548387096774194,19,16.068,108.212
TP. Đà Nẵng,2017-04-01,2017,4,25.873333333333335,22.7,28.6,5.900000000000002,1.3791384950416496,107.5,43.1,3.5833333333333335,15,16.068,108.212
TP. Đà Nẵng,2017-05-01,2017,5,27.44193548387097,26.3,28.9,2.599999999999998,0.6576595844601202,212.0,62.6,6.838709677419355,25,16.068,108.212
TP. Đà Nẵng,2017-06-01,2017,6,29.32,27.6,31.1,3.5,0.8347619937484559,51.6,11.4,1.72,19,16.068,108.212
TP. Đà Nẵng,2017-07-01,2017,7,28.27741935483871,26.3,30.4,4.099999999999998,1.1729477616726596,246.7,60.6,7.958064516129032,26,16.068,108.212
TP. Đà Nẵng,2017-08-01,2017,8,28.91290322580645,26.3,30.6,4.300000000000001,1.2007614071868093,85.2,25.9,2.7483870967741937,21,16.068,108.212
TP. Đà Nẵng,2017-09-01,2017,9,28.316666666666666,26.7,29.8,3.1000000000000014,0.8229816830128802,142.6,71.4,4.753333333333333,23,16.068,108.212
TP. Đà Nẵng,2017-10-01,2017,10,26.219354838709677,24.6,27.7,3.099999999999998,0.717597544978477,238.0,73.1,7.67741935483871,31,16.068,108.212
TP. Đà Nẵng,2017-11-01,2017,11,24.853333333333335,22.8,25.9,3.099999999999998,0.8076075068109962,404.1,62.8,13.47,28,16.068,108.212
TP. Đà Nẵng,2017-12-01,2017,12,22.39032258064516,18.9,25.0,6.100000000000001,1.6707991777808358,225.60000000000002,47.1,7.2774193548387105,29,16.068,108.212
TP. Đà Nẵng,2018-01-01,2018,1,22.006451612903227,19.2,24.4,5.199999999999999,1.4130193402476758,98.3,15.7,3.170967741935484,25,16.068,108.212
TP. Đà Nẵng,2018-02-01,2018,2,20.764285714285712,16.9,23.5,6.600000000000001,2.0083555620188522,27.4,7.6,0.9785714285714285,14,16.068,108.212
TP. Đà Nẵng,2018-03-01,2018,3,23.635483870967743,21.0,25.1,4.100000000000001,1.030387754552229,33.8,12.7,1.0903225806451613,21,16.068,108.212
TP. Đà Nẵng,2018-04-01,2018,4,25.363333333333333,22.8,27.7,4.899999999999999,1.4471096837426,36.699999999999996,17.5,1.2233333333333332,16,16.068,108.212
TP. Đà Nẵng,2018-05-01,2018,5,28.683870967741935,27.3,30.2,2.8999999999999986,0.7703232110370066,9.9,2.7,0.31935483870967746,13,16.068,108.212
TP. Đà Nẵng,2018-06-01,2018,6,29.029999999999998,27.0,30.6,3.6000000000000014,1.0120481111638642,86.7,33.0,2.89,19,16.068,108.212
TP. Đà Nẵng,2018-07-01,2018,7,28.993548387096773,27.0,32.5,5.5,1.6012360816716922,138.7,31.0,4.474193548387096,24,16.068,108.212
TP. Đà Nẵng,2018-08-01,2018,8,28.81935483870968,27.0,30.0,3.0,0.7892694321707515,127.2,37.7,4.103225806451613,20,16.068,108.212
TP. Đà Nẵng,2018-09-01,2018,9,27.866666666666667,26.7,29.1,2.400000000000002,0.6778939665501229,96.2,9.2,3.2066666666666666,28,16.068,108.212
